testfall_id,stufe,workflow,score_strukturell,score_semantisch,score_gesamt,syntax_gate,fk_gate,pk_rate,pk_tabellen_gesamt,pk_tabellen_mit_pk,fk_referenzen_gesamt,fk_referenzen_ungueltig,entitaet_precision,entitaet_recall,entitaet_f1,entitaet_matched,entitaet_nur_in_referenz,entitaet_nur_in_generiert,attribut_precision,attribut_recall,attribut_f1,attribut_matched,attribut_nur_in_referenz,attribut_nur_in_generiert,beziehung_recall,beziehung_matched,beziehung_nur_in_referenz,beziehung_nur_in_generiert,abweichungen_total,input_tokens,output_tokens,total_tokens,llm_calls,error
TC091,3,mad,1.0,0.7597727272727273,0.8558636363636364,1,1,1.0,23,23,30,0,0.6956521739130435,0.9411764705882353,0.7999999999999999,16,1,7,0.61,0.8026315789473685,0.6931818181818182,61,15,39,0.8125,13,3,3,19,68094,29049,97143,8,
TC092,3,sa,1.0,0.7767403726708075,0.8660442236024846,1,1,1.0,13,13,20,0,0.7692307692307693,1.0,0.8695652173913044,10,0,3,0.5066666666666667,0.76,0.6080000000000001,38,12,37,0.9285714285714286,13,1,1,13,2744,3668,6412,1,
TC092,3,ps,1.0,0.7384761904761904,0.8430857142857142,1,1,1.0,14,14,17,0,0.7142857142857143,1.0,0.8333333333333333,10,0,4,0.62,0.62,0.62,31,19,19,0.7857142857142857,11,3,0,22,11528,7944,19472,3,
TC092,3,iw,1.0,0.7138790343514754,0.8283274206108853,1,1,1.0,16,16,25,0,0.625,1.0,0.7692307692307693,10,0,6,0.45454545454545453,0.7,0.5511811023622047,35,15,42,0.9285714285714286,13,1,2,16,40194,17883,58077,6,
TC092,3,oa,1.0,0.7390476190476192,0.8434285714285715,1,1,1.0,15,15,23,0,0.6666666666666666,1.0,0.8,10,0,5,0.5,0.7,0.5833333333333334,35,15,35,0.9285714285714286,13,1,1,16,88446,32263,120709,10,
TC092,3,mad,1.0,0.6096638655462185,0.7657983193277311,1,1,1.0,22,22,26,0,0.45454545454545453,1.0,0.625,10,0,12,0.37209302325581395,0.64,0.4705882352941177,32,18,54,0.8571428571428571,12,2,1,20,69856,29400,99256,8,
TC093,3,sa,1.0,0.5450717703349283,0.7270430622009569,1,1,1.0,11,11,14,0,0.6363636363636364,0.6363636363636364,0.6363636363636364,7,4,4,0.5147058823529411,0.5384615384615384,0.5263157894736842,35,30,33,0.4,6,9,0,43,2753,3050,5803,1,
TC093,3,ps,1.0,0.283713768115942,0.5702282608695652,1,1,1.0,12,12,16,0,0.3333333333333333,0.36363636363636365,0.34782608695652173,4,7,8,0.3333333333333333,0.3230769230769231,0.328125,21,44,42,0.06666666666666667,1,14,1,65,13026,9160,22186,3,
TC093,3,iw,1.0,0.3323465096719933,0.599407905803196,1,1,1.0,18,18,24,0,0.3333333333333333,0.5454545454545454,0.41379310344827586,6,5,12,0.26262626262626265,0.4,0.3170731707317073,26,39,73,0.2,3,12,0,56,41441,18977,60418,6,
TC093,3,oa,1.0,0.45046766169154234,0.6702805970149255,1,1,1.0,14,14,17,0,0.5,0.6363636363636364,0.56,7,4,7,0.42028985507246375,0.4461538461538462,0.43283582089552236,29,36,40,0.26666666666666666,4,11,0,51,14055,10554,24609,3,"oa_validator_failed: 1 validation error for CriticReport
findings.2.criterion
  Input should be 'syntaktische_korrektheit', 'pk_vollstaendigkeit', 'fk_integritaet', 'entitaets_vollstaendigkeit', 'attribut_vollstaendigkeit', 'beziehungs_korrektheit' or 'normalisierung' [type=literal_error, input_value='fk_vollstaendigkeit', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/literal_error"
TC093,3,mad,1.0,0.5068070175438597,0.7040842105263159,1,1,1.0,14,14,20,0,0.5,0.6363636363636364,0.56,7,4,7,0.41379310344827586,0.5538461538461539,0.4736842105263158,36,29,51,0.4666666666666667,7,8,1,41,61310,23067,84377,8,
TC094,3,sa,1.0,0.45971014492753626,0.6758260869565218,1,1,1.0,17,17,19,0,0.47058823529411764,0.6153846153846154,0.5333333333333333,8,5,9,0.40789473684210525,0.5,0.4492753623188405,31,31,45,0.3333333333333333,5,10,1,46,2727,3819,6546,1,
TC094,3,ps,1.0,0.40615740740740747,0.6436944444444445,1,1,1.0,14,14,15,0,0.5,0.5384615384615384,0.5185185185185186,7,6,7,0.2878787878787879,0.3064516129032258,0.296875,19,43,47,0.4,6,9,0,58,12983,9599,22582,3,
TC094,3,iw,1.0,0.3987325256290774,0.6392395153774464,1,1,1.0,24,24,26,0,0.375,0.6923076923076923,0.48648648648648646,9,4,15,0.24107142857142858,0.43548387096774194,0.3103448275862069,27,35,85,0.4,6,9,1,48,50302,23420,73722,6,
TC094,3,oa,1.0,0.2501439645625692,0.5500863787375415,1,1,1.0,15,15,16,0,0.3333333333333333,0.38461538461538464,0.3571428571428571,5,8,10,0.19402985074626866,0.20967741935483872,0.2015503875968992,13,49,54,0.13333333333333333,2,13,0,70,83079,32194,115273,10,
TC094,3,mad,1.0,0.36511483550589696,0.6190689013035382,1,1,1.0,23,23,26,0,0.34782608695652173,0.6153846153846154,0.4444444444444444,8,5,15,0.23076923076923078,0.43548387096774194,0.3016759776536313,27,35,90,0.3333333333333333,5,10,1,50,73564,32692,106256,8,
TC095,3,sa,1.0,0.3164275483698687,0.5898565290219212,1,1,1.0,18,18,22,0,0.4444444444444444,0.4444444444444444,0.4444444444444444,8,10,10,0.25925925925925924,0.3076923076923077,0.28140703517587934,28,63,80,0.13043478260869565,3,20,0,93,2771,4829,7600,1,
TC095,3,ps,1.0,0.25082939359986883,0.5504976361599213,1,1,1.0,19,19,20,0,0.42105263157894735,0.4444444444444444,0.43243243243243246,8,10,11,0.16049382716049382,0.14285714285714285,0.1511627906976744,13,78,68,0.08695652173913043,2,21,0,109,15100,13023,28123,3,
TC095,3,iw,1.0,0.28471709350804053,0.5708302561048243,1,1,1.0,27,27,40,0,0.3333333333333333,0.5,0.4,9,9,18,0.2109375,0.2967032967032967,0.24657534246575338,27,64,101,0.13043478260869565,3,20,1,93,53179,25218,78397,6,
TC095,3,oa,1.0,0.26770555316401207,0.5606233318984073,1,1,1.0,27,27,34,0,0.3333333333333333,0.5,0.4,9,9,18,0.22522522522522523,0.27472527472527475,0.24752475247524752,25,66,86,0.043478260869565216,1,22,0,97,114627,46814,161441,10,
TC095,3,mad,1.0,0.2689026915113872,0.5613416149068323,1,1,1.0,24,24,39,0,0.3333333333333333,0.4444444444444444,0.380952380952381,8,10,16,0.18705035971223022,0.2857142857142857,0.22608695652173913,26,65,113,0.13043478260869565,3,20,1,95,77183,34512,111695,8,
TC096,3,sa,1.0,0.5206252004782317,0.7123751202869391,1,1,1.0,15,15,25,0,0.6,0.6923076923076923,0.6428571428571429,9,4,6,0.35877862595419846,0.573170731707317,0.4413145539906103,47,35,84,0.43478260869565216,10,13,3,52,2734,5601,8335,1,
TC096,3,ps,1.0,0.6506172088780785,0.790370325326847,1,1,1.0,12,12,17,0,0.8333333333333334,0.7692307692307693,0.8,10,3,2,0.6885245901639344,0.5121951219512195,0.5874125874125875,42,40,19,0.4782608695652174,11,12,2,55,14032,10073,24105,3,
TC096,3,iw,1.0,0.6275417008476895,0.7765250205086136,1,1,1.0,17,17,25,0,0.6470588235294118,0.8461538461538461,0.7333333333333334,11,2,6,0.4153846153846154,0.6585365853658537,0.509433962264151,54,28,76,0.6521739130434783,15,8,3,38,51797,24293,76090,6,
TC096,3,oa,1.0,0.6278296074634748,0.7766977644780849,1,1,1.0,13,13,19,0,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,3,3,0.5857142857142857,0.5,0.5394736842105263,41,41,29,0.5217391304347826,12,11,1,55,97486,33725,131211,10,
TC096,3,mad,1.0,0.49018733876305093,0.6941124032578305,1,1,1.0,16,16,28,0,0.5625,0.6923076923076923,0.6206896551724138,9,4,7,0.30714285714285716,0.524390243902439,0.3873873873873874,43,39,97,0.43478260869565216,10,13,3,56,80665,35588,116253,8,
TC097,3,sa,1.0,0.543369247140197,0.7260215482841181,1,1,1.0,15,15,21,0,0.7333333333333333,0.6470588235294118,0.6875,11,6,4,0.4574468085106383,0.5058823529411764,0.4804469273743017,43,42,51,0.38095238095238093,8,13,7,61,2721,4288,7009,1,
TC097,3,ps,1.0,0.5666020254255548,0.739961215255333,1,1,1.0,17,17,24,0,0.7058823529411765,0.7058823529411765,0.7058823529411765,12,5,5,0.49295774647887325,0.4117647058823529,0.4487179487179487,35,50,36,0.5238095238095238,11,10,4,65,12887,9876,22763,3,
TC097,3,iw,1.0,0.5606756135289938,0.7364053681173963,1,1,1.0,17,17,27,0,0.7058823529411765,0.7058823529411765,0.7058823529411765,12,5,5,0.39655172413793105,0.5411764705882353,0.4577114427860696,46,39,70,0.47619047619047616,10,11,7,55,47990,21336,69326,6,
TC097,3,oa,1.0,0.5758907758907759,0.7455344655344656,1,1,1.0,16,16,23,0,0.75,0.7058823529411765,0.7272727272727272,12,5,4,0.5211267605633803,0.43529411764705883,0.47435897435897434,37,48,34,0.47619047619047616,10,11,6,64,99922,37136,137058,10,
TC097,3,mad,1.0,0.4757178305565403,0.6854306983339242,1,1,1.0,22,22,31,0,0.5,0.6470588235294118,0.5641025641025642,11,6,11,0.3181818181818182,0.49411764705882355,0.38709677419354843,42,43,90,0.47619047619047616,10,11,4,60,76828,32825,109653,8,
TC098,3,sa,1.0,0.388861317893576,0.6333167907361457,1,1,1.0,12,12,19,0,0.5833333333333334,0.5,0.5384615384615384,7,7,5,0.3333333333333333,0.3125,0.3225806451612903,20,44,40,0.2222222222222222,4,14,2,65,2754,3084,5838,1,
TC098,3,ps,1.0,0.48664477285166946,0.6919868637110017,1,1,1.0,14,14,15,0,0.6428571428571429,0.6428571428571429,0.6428571428571429,9,5,5,0.4230769230769231,0.34375,0.3793103448275862,22,42,30,0.3888888888888889,7,11,1,58,12735,8628,21363,3,
TC098,3,iw,1.0,0.3867546432062562,0.6320527859237537,1,1,1.0,17,17,28,0,0.47058823529411764,0.5714285714285714,0.5161290322580646,8,6,9,0.22321428571428573,0.390625,0.2840909090909091,25,39,87,0.3333333333333333,6,12,2,57,45703,21372,67075,6,
TC098,3,oa,1.0,0.40444444444444444,0.6426666666666667,1,1,1.0,16,16,20,0,0.5,0.5714285714285714,0.5333333333333333,8,6,8,0.29577464788732394,0.328125,0.3111111111111111,21,43,50,0.3333333333333333,6,12,0,61,91196,34705,125901,10,
TC098,3,mad,1.0,0.3696969696969697,0.6218181818181818,1,1,1.0,19,19,29,0,0.42105263157894735,0.5714285714285714,0.48484848484848486,8,6,11,0.21428571428571427,0.375,0.2727272727272727,24,40,88,0.3333333333333333,6,12,2,58,70311,31430,101741,8,
TC099,3,sa,1.0,0.43646766169154233,0.6618805970149254,1,1,1.0,15,15,19,0,0.5333333333333333,0.5333333333333333,0.5333333333333333,8,7,7,0.43283582089552236,0.43283582089552236,0.43283582089552236,29,38,38,0.25,5,15,0,60,2765,3408,6173,1,
TC099,3,ps,1.0,0.24753103448275865,0.5485186206896552,1,1,1.0,14,14,18,0,0.35714285714285715,0.3333333333333333,0.3448275862068965,5,10,9,0.2413793103448276,0.208955223880597,0.224,14,53,44,0.1,2,18,0,81,12415,8500,20915,3,
TC099,3,iw,1.0,0.2963513513513514,0.5778108108108109,1,1,1.0,22,22,28,0,0.3181818181818182,0.4666666666666667,0.3783783783783784,7,8,15,0.24731182795698925,0.34328358208955223,0.28750000000000003,23,44,70,0.15,3,17,0,69,43966,19488,63454,6,
TC099,3,oa,1.0,0.22880336208803365,0.5372820172528202,1,1,1.0,18,18,27,0,0.2777777777777778,0.3333333333333333,0.303030303030303,5,10,13,0.21428571428571427,0.22388059701492538,0.21897810218978103,15,52,55,0.1,2,18,0,80,81848,28822,110670,10,
TC099,3,mad,1.0,0.2272727272727273,0.5363636363636364,1,1,1.0,25,25,30,0,0.24,0.4,0.3,6,9,19,0.1836734693877551,0.26865671641791045,0.2181818181818182,18,49,80,0.1,2,18,0,76,70879,29844,100723,8,
TC100,3,sa,1.0,0.5060556464811785,0.7036333878887071,1,1,1.0,19,19,23,0,0.631578947368421,0.6,0.6153846153846154,12,8,7,0.46236559139784944,0.45263157894736844,0.4574468085106383,43,52,50,0.38461538461538464,10,16,0,76,2748,4516,7264,1,
TC100,3,ps,1.0,0.5140009631535055,0.7084005778921033,1,1,1.0,17,17,22,0,0.7058823529411765,0.6,0.6486486486486486,12,8,5,0.5,0.43157894736842106,0.4632768361581921,41,54,41,0.34615384615384615,9,17,1,79,15871,13502,29373,3,
TC100,3,iw,1.0,0.45237401282778483,0.6714244076966709,1,1,1.0,23,23,31,0,0.5217391304347826,0.6,0.5581395348837209,12,8,11,0.35454545454545455,0.4105263157894737,0.3804878048780488,39,56,71,0.38461538461538464,10,16,0,80,50614,23317,73931,6,
TC100,3,oa,1.0,0.47879239040529364,0.6872754342431762,1,1,1.0,20,20,25,0,0.6,0.6,0.6,12,8,8,0.4725274725274725,0.45263157894736844,0.4623655913978495,43,52,48,0.2692307692307692,7,19,4,79,114658,44826,159484,10,
TC100,3,mad,1.0,0.45942106673813987,0.675652640042884,1,1,1.0,21,21,30,0,0.5714285714285714,0.6,0.5853658536585366,12,8,9,0.4158415841584158,0.4421052631578947,0.42857142857142855,42,53,59,0.2692307692307692,7,19,1,80,73387,32444,105831,8,
